open_time,open,high,low,close,volume,status
1665705600000,19365.4,19947.9,19330.1,19854.2,114165.139,1
1665712800000,19854.1,19891.7,19762.9,19806.3,60275.483,1
1665720000000,19806.2,19843.3,19710.4,19796.0,38251.109,1
1665727200000,19796.0,19822.4,19560.5,19633.2,64640.981,1
1665734400000,19633.2,19663.2,19520.0,19641.0,53523.655,0
1665741600000,19640.9,19738.8,19578.9,19588.3,56307.927,0
1665748800000,19588.4,19843.5,19558.2,19657.5,100617.599,0
1665756000000,19657.5,19657.9,19300.0,19352.9,170334.459,0
1665763200000,19352.9,19395.0,19213.0,19355.1,72587.901,0
1665770400000,19355.1,19355.1,19096.5,19160.0,79992.584,0
1665777600000,19160.1,19209.7,19059.6,19098.3,29566.757,0
1665784800000,19098.2,19188.4,19077.6,19164.6,21189.616,0
1665792000000,19164.6,19218.8,19163.3,19166.0,16209.858,0
1665799200000,19166.0,19210.0,19125.9,19190.7,14718.745,0
1665806400000,19190.7,19199.6,19146.0,19167.4,10289.701,0
1665813600000,19167.5,19178.9,19120.2,19159.0,12419.238,0
1665820800000,19159.1,19163.0,19027.3,19099.0,40966.534,0
1665828000000,19099.1,19176.9,19087.1,19160.8,20625.113,0
1665835200000,19160.8,19188.0,19080.7,19161.0,29220.944,0
1665842400000,19160.9,19175.0,19110.0,19119.5,15938.79,0
1665849600000,19119.5,19154.9,19088.0,19100.1,13897.634,0
1665856800000,19100.1,19133.4,19045.0,19091.9,16675.224,0
1665864000000,19091.9,19101.5,19035.2,19062.1,11730.176,0
1665871200000,19062.1,19122.3,18966.0,19060.4,38828.228,0
1665878400000,19060.4,19159.7,19058.0,19134.7,17989.304,0
1665885600000,19134.8,19155.0,19094.0,19111.4,9665.37,0
1665892800000,19111.4,19150.0,19101.0,19139.3,10838.271,0
1665900000000,19139.3,19144.5,19105.9,19124.2,8542.768,0
1665907200000,19124.1,19188.0,19124.1,19130.8,22444.705,0
1665914400000,19130.7,19146.1,19080.0,19136.7,15793.163,0
1665921600000,19136.7,19140.1,19107.3,19118.4,9715.554,0
1665928800000,19118.4,19168.6,19095.5,19148.6,18662.259,0
1665936000000,19148.7,19160.1,19115.9,19125.5,11909.486,0
1665943200000,19125.5,19376.8,19108.4,19369.9,43886.316,0
1665950400000,19369.8,19415.9,19092.0,19138.5,54634.648,0
1665957600000,19138.4,19355.0,19108.2,19251.9,43839.348,0
1665964800000,19251.8,19296.6,19158.2,19166.9,24177.485,0
1665972000000,19166.9,19202.5,19148.0,19178.4,14266.283,0
1665979200000,19178.3,19275.0,19156.0,19263.7,19827.35,0
1665986400000,19263.8,19311.6,19213.0,19285.0,28027.659,0
1665993600000,19285.0,19365.3,19237.0,19327.6,27408.947,0
1666000800000,19327.7,19541.1,19326.1,19452.8,85467.463,0
1666008000000,19452.8,19666.0,19414.5,19574.6,92821.831,0
1666015200000,19574.6,19638.6,19421.6,19524.5,88899.443,0
1666022400000,19524.4,19580.0,19450.0,19513.3,41391.787,0
1666029600000,19513.3,19549.9,19430.4,19519.3,28248.485,0
1666036800000,19519.3,19554.5,19480.5,19509.5,18098.525,0
1666044000000,19509.5,19618.9,19463.0,19540.6,33684.501,0
1666051200000,19540.7,19613.0,19500.0,19528.0,26115.425,0
1666058400000,19527.9,19569.0,19475.9,19539.9,25276.212,0
1666065600000,19539.9,19607.4,19528.8,19545.0,22867.93,0
1666072800000,19545.0,19706.4,19524.5,19655.8,58866.42,0
1666080000000,19655.8,19663.0,19457.5,19521.3,59381.906,0
1666087200000,19521.3,19594.0,19495.3,19555.8,29306.216,0
1666094400000,19555.7,19674.0,19521.9,19534.9,62562.433,0
1666101600000,19534.9,19565.3,19275.0,19364.1,124924.232,0
1666108800000,19364.1,19434.4,19338.5,19399.0,44223.954,0
1666116000000,19399.1,19402.0,19081.0,19209.6,93442.998,0
1666123200000,19209.6,19425.9,19190.0,19286.3,65213.264,0
1666130400000,19286.3,19360.0,19248.2,19320.9,22162.164,0
1666137600000,19320.9,19349.8,19210.0,19305.3,25983.847,0
1666144800000,19305.3,19310.5,19242.2,19276.0,15331.399,0
1666152000000,19276.0,19300.0,19225.0,19246.9,19598.153,0
1666159200000,19246.9,19273.7,19136.0,19210.0,39391.805,0
1666166400000,19210.0,19274.8,19140.0,19259.9,30734.402,0
1666173600000,19259.8,19266.2,19133.4,19193.2,34668.903,0
1666180800000,19193.2,19231.0,19050.0,19117.0,64790.704,0
1666188000000,19117.1,19300.0,19094.3,19259.8,60081.787,0
1666195200000,19259.8,19271.3,19082.0,19174.9,47238.956,0
1666202400000,19175.0,19223.7,19144.8,19223.6,20464.295,0
1666209600000,19223.7,19239.4,19124.8,19185.8,21212.363,0
1666216800000,19185.9,19189.8,19070.8,19116.7,24873.844,0
1666224000000,19116.6,19158.8,18882.4,19036.2,64832.877,-1
1666231200000,19036.3,19075.0,19005.1,19033.2,20224.027,-1
1666238400000,19033.2,19199.6,19031.7,19129.5,43369.526,-1
1666245600000,19129.5,19162.1,19085.9,19138.0,25506.499,-1
1666252800000,19138.0,19188.2,19098.0,19178.0,21927.48,-1
1666260000000,19178.0,19249.2,19126.3,19199.0,37173.762,-1
1666267200000,19198.9,19270.8,19120.0,19163.0,63269.912,-1
1666274400000,19162.9,19350.0,19161.7,19244.3,63718.44,0
1666281600000,19244.2,19244.3,19055.0,19091.6,66486.696,0
1666288800000,19091.6,19109.6,18954.7,19055.8,72048.999,0
1666296000000,19055.8,19092.0,18912.4,19063.0,36009.684,0
1666303200000,19063.1,19084.5,18971.3,19034.7,23059.146,0
1666310400000,19034.8,19067.1,18991.7,19057.8,20977.96,0
1666317600000,19057.8,19126.8,19036.1,19044.0,21943.008,0
1666324800000,19044.0,19071.6,19017.1,19034.9,14323.063,0
1666332000000,19035.0,19075.1,18982.2,19019.4,24024.585,0
1666339200000,19019.4,19033.0,18885.3,19002.2,52167.271,0
1666346400000,19002.2,19009.2,18930.0,18934.3,24113.74,0
1666353600000,18934.2,19070.0,18600.0,19054.0,179201.402,0
1666360800000,19054.0,19170.0,18931.8,19158.7,96332.522,0
1666368000000,19158.6,19217.9,19080.0,19140.0,72878.847,0
1666375200000,19140.0,19238.7,19111.3,19178.8,42403.632,0
1666382400000,19178.8,19240.0,19128.0,19146.0,22543.7,0
1666389600000,19146.0,19184.8,19142.9,19150.9,10969.175,0
1666396800000,19151.0,19175.6,19137.8,19148.7,11076.111,0
1666404000000,19148.7,19156.3,19103.5,19142.0,14608.661,0
1666411200000,19142.0,19153.1,19130.0,19133.3,7533.715,0
1666418400000,19133.2,19167.9,19124.7,19155.3,9507.94,0
1666425600000,19155.2,19168.0,19128.4,19132.0,10512.506,0
1666432800000,19132.0,19178.6,19130.7,19168.9,10464.396,0
1666440000000,19168.9,19250.0,19143.3,19182.9,30654.69,0
1666447200000,19182.9,19245.0,19182.9,19223.7,21723.409,0
1666454400000,19223.8,19236.8,19135.0,19141.9,24673.09,0
1666461600000,19141.9,19177.8,19122.0,19175.1,13897.303,0
1666468800000,19175.0,19217.1,19164.1,19195.0,12927.501,0
1666476000000,19195.1,19198.3,19176.2,19195.1,6475.72,0
1666483200000,19195.1,19211.1,19155.0,19170.5,10176.529,0
1666490400000,19170.5,19200.0,19167.6,19188.9,8546.213,0
1666497600000,19188.8,19214.0,19157.5,19167.4,13939.125,0
1666504800000,19167.3,19178.1,19136.0,19151.6,15188.349,0
1666512000000,19151.6,19176.6,19138.6,19172.9,10791.289,0
1666519200000,19173.0,19177.1,19118.0,19142.0,16548.719,0
1666526400000,19142.1,19173.3,19050.0,19169.2,29104.59,0
1666533600000,19169.2,19204.9,19166.8,19180.6,19890.752,0
1666540800000,19180.6,19496.6,19160.3,19468.7,65164.325,0
1666548000000,19468.7,19527.0,19395.4,19492.2,59923.08,0
1666555200000,19492.3,19620.0,19436.1,19533.1,42559.967,1
1666562400000,19533.1,19690.0,19511.0,19560.7,66778.604,1
1666569600000,19560.6,19593.3,19358.9,19406.5,51498.979,1
1666576800000,19406.4,19459.4,19333.0,19384.0,34636.617,1
1666584000000,19384.0,19384.0,19265.0,19327.7,38071.137,1
1666591200000,19327.8,19357.9,19235.4,19318.4,42455.932,0
1666598400000,19318.4,19399.0,19287.4,19375.1,30339.876,0
1666605600000,19375.1,19435.8,19352.7,19412.6,35043.239,0
1666612800000,19412.5,19439.8,19284.2,19341.8,61522.389,0
1666620000000,19341.8,19345.0,19146.0,19291.7,86996.376,0
1666627200000,19291.8,19308.2,19215.4,19276.4,28218.622,0
1666634400000,19276.4,19415.2,19274.0,19335.9,32186.839,0
1666641600000,19335.9,19406.9,19292.1,19357.3,21342.954,0
1666648800000,19357.3,19363.6,19289.4,19318.1,14363.576,0
1666656000000,19318.1,19326.6,19242.2,19288.7,25100.863,0
1666663200000,19288.7,19356.0,19267.5,19332.7,14656.072,0
1666670400000,19332.7,19369.0,19287.1,19330.6,14144.753,0
1666677600000,19330.7,19357.4,19264.0,19296.9,19490.768,0
1666684800000,19296.9,19312.0,19248.1,19254.7,22793.514,0
1666692000000,19254.7,19315.0,19228.0,19291.0,22814.583,0
1666699200000,19291.0,19513.5,19250.0,19469.4,79328.643,0
1666706400000,19469.4,19799.9,19435.1,19740.3,140047.079,0
1666713600000,19740.3,20189.2,19711.9,20108.6,177602.274,0
1666720800000,20108.7,20415.0,20071.1,20266.8,140074.09,0
1666728000000,20266.7,20289.6,19997.9,20219.5,86132.595,0
1666735200000,20219.6,20225.3,19970.6,20068.3,35121.3,0
1666742400000,20068.3,20284.1,20041.1,20219.7,47114.349,0
1666749600000,20219.7,20297.7,20161.4,20238.6,26132.888,0
1666756800000,20238.6,20263.4,20126.0,20180.1,25171.264,0
1666764000000,20180.1,20368.3,20162.2,20333.7,52585.791,0
1666771200000,20333.6,20800.0,20270.0,20586.0,137718.409,1
1666778400000,20586.1,20738.9,20531.1,20595.9,46794.757,1
1666785600000,20596.0,20612.7,20329.1,20542.9,108086.901,1
1666792800000,20542.9,21030.0,20542.5,20835.7,194366.934,1
1666800000000,20835.6,20985.4,20657.0,20811.1,83671.361,1
1666807200000,20811.2,20859.9,20631.7,20754.4,46782.754,1
1666814400000,20754.5,20864.6,20688.6,20729.3,35626.69,1
1666821600000,20729.2,20897.4,20688.6,20758.3,37812.884,1
1666828800000,20758.4,20837.8,20689.2,20715.1,23111.399,1
1666836000000,20715.1,20784.4,20561.5,20744.3,36386.807,1
1666843200000,20744.3,20863.7,20725.5,20791.5,23811.325,1
1666850400000,20791.5,20821.7,20670.0,20703.6,30321.104,1
1666857600000,20703.6,20742.9,20494.4,20602.5,50129.614,1
1666864800000,20602.4,20619.0,20450.0,20613.1,50641.342,1
1666872000000,20613.1,20773.1,20420.0,20512.2,114924.543,1
1666879200000,20512.2,20724.5,20486.2,20554.0,71077.363,1
1666886400000,20554.1,20638.8,20488.3,20573.0,32151.265,1
1666893600000,20572.9,20670.0,20540.2,20620.0,21027.507,1
1666900800000,20620.0,20625.6,20222.4,20395.7,117694.866,0
1666908000000,20395.7,20410.0,20170.0,20285.5,43632.91,0
1666915200000,20285.6,20326.9,20150.0,20312.3,40114.451,0
1666922400000,20312.4,20312.4,20175.0,20284.3,30882.447,0
1666929600000,20284.3,20297.0,20212.4,20280.2,18726.611,0
1666936800000,20280.2,20299.8,20050.1,20069.9,54823.496,0
1666944000000,20069.9,20222.4,20010.1,20193.0,53935.357,0
1666951200000,20193.0,20238.0,20104.0,20163.4,29093.492,0
1666958400000,20163.4,20585.0,19951.0,20460.4,134984.28,0
1666965600000,20460.5,20550.0,20317.8,20473.2,79324.779,0
1666972800000,20473.2,20740.0,20438.8,20620.5,82775.888,0
1666980000000,20620.4,20657.8,20527.6,20597.3,31523.163,0
1666987200000,20597.3,20725.0,20557.0,20583.9,27622.349,0
1666994400000,20583.8,20627.1,20567.3,20582.8,11732.569,0
1667001600000,20582.7,20630.0,20547.8,20619.0,14421.354,0
1667008800000,20619.0,20822.6,20617.4,20745.2,42567.222,0
1667016000000,20745.2,20759.5,20608.9,20647.6,28949.045,0
1667023200000,20647.7,20768.3,20641.4,20765.7,21599.12,0
1667030400000,20765.8,20977.9,20716.6,20944.4,71181.88,0
1667037600000,20944.4,21088.0,20637.0,20688.7,87487.725,0
1667044800000,20688.6,20775.0,20669.3,20772.1,37317.998,0
1667052000000,20772.2,20939.0,20746.0,20913.2,66169.033,0
1667059200000,20913.2,20974.9,20766.8,20800.1,48710.373,0
1667066400000,20800.1,20862.7,20743.2,20827.1,26332.653,0
1667073600000,20827.1,20890.9,20811.7,20835.0,13482.149,0
1667080800000,20835.1,20850.8,20696.0,20796.7,23998.618,0
1667088000000,20796.7,20828.0,20694.6,20768.2,16474.842,0
1667095200000,20768.3,20795.6,20733.9,20767.7,10822.795,0
1667102400000,20767.7,20794.0,20731.5,20792.9,11038.528,0
1667109600000,20792.9,20925.2,20779.4,20842.5,32842.013,0
1667116800000,20841.8,20876.0,20626.0,20683.7,41574.068,0
1667124000000,20683.7,20780.0,20622.1,20760.2,30451.417,0
1667131200000,20760.2,20771.0,20607.1,20639.8,32028.939,0
1667138400000,20639.7,20736.9,20617.4,20667.6,26684.645,0
1667145600000,20667.7,20693.4,20520.4,20650.1,38527.197,0
1667152800000,20650.0,20690.7,20618.0,20637.3,13268.284,0
1667160000000,20637.2,20739.4,20637.2,20679.0,12065.986,0
1667167200000,20679.0,20685.9,20503.0,20615.6,29610.976,0
1667174400000,20615.5,20664.3,20450.0,20512.0,31364.609,0
1667181600000,20512.1,20528.6,20416.0,20507.9,23799.912,0
1667188800000,20507.8,20582.8,20500.9,20535.5,18485.292,0
1667196000000,20535.4,20555.1,20445.2,20537.2,21836.02,0
1667203200000,20537.2,20722.0,20441.4,20704.7,44342.571,0
1667210400000,20704.7,20838.7,20680.0,20722.1,55814.054,0
1667217600000,20722.1,20746.3,20250.4,20315.4,76581.953,0
